experiment_id,dataset,model,seed,run_dir,run_label,sota_method,sota_lambda,alpha_cell,ndcg@10,recall@10,mrr@10,expdev,tail_ratio,tail_head_ratio,ndcg_gap_max_min,ndcg_std,worst_group_ndcg,ndcg_niche,ndcg_semi_niche,ndcg_semi_mainstream,ndcg_mainstream,transfer_l1_shift,transfer_max_abs_shift
lastfm__weighted_bpr__seed0__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,lastfm,weighted_bpr,0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2/lastfm/weighted_bpr/seed_0/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,pop_inverse,0.2,0.0,0.1593,0.1694,0.287,0.4299182732314182,0.006050955414012739,0.00630426367305653,0.20886821021376273,0.08098540641165144,0.0792999017090457,0.0792999017090457,0.10283992865749667,0.1656396141256712,0.28816811192280845,,
lastfm__weighted_bpr__seed0__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,lastfm,weighted_bpr,0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2/lastfm/weighted_bpr/seed_0/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,head_penalty,0.2,0.0,0.1593,0.1694,0.287,0.4299182732314182,0.006050955414012739,0.00630426367305653,0.20886821021376273,0.08098540641165144,0.0792999017090457,0.0792999017090457,0.10283992865749667,0.1656396141256712,0.28816811192280845,,
lastfm__weighted_bpr__seed0__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,lastfm,weighted_bpr,0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2/lastfm/weighted_bpr/seed_0/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,xquad_pop,0.2,0.0,0.1593,0.1694,0.287,0.4299182732314182,0.006050955414012739,0.00630426367305653,0.20886821021376273,0.08098540641165144,0.0792999017090457,0.0792999017090457,0.10283992865749667,0.1656396141256712,0.28816811192280845,,
lastfm__weighted_bpr__seed0__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,lastfm,weighted_bpr,0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2/lastfm/weighted_bpr/seed_0/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,mmr_pop,0.2,0.0,0.1593,0.1694,0.287,0.4299182732314182,0.006050955414012739,0.00630426367305653,0.20886821021376273,0.08098540641165144,0.0792999017090457,0.0792999017090457,0.10283992865749667,0.1656396141256712,0.28816811192280845,,
lastfm__weighted_bpr__seed0__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,lastfm,weighted_bpr,0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2/lastfm/weighted_bpr/seed_0/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,calib_pop,0.2,0.0,0.1593,0.1694,0.287,0.4299182732314182,0.006050955414012739,0.00630426367305653,0.20886821021376273,0.08098540641165144,0.0792999017090457,0.0792999017090457,0.10283992865749667,0.1656396141256712,0.28816811192280845,,
lastfm__weighted_bpr__seed1__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,lastfm,weighted_bpr,1,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2/lastfm/weighted_bpr/seed_1/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,pop_inverse,0.2,0.0,0.1634,0.1719,0.3017,0.4305552159065774,0.006104033970276009,0.006351134920190001,0.17743843047668942,0.06751873595779637,0.09399547937258398,0.09399547937258398,0.12164100279142265,0.1652450789559978,0.2714339098492734,,
lastfm__weighted_bpr__seed1__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,lastfm,weighted_bpr,1,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2/lastfm/weighted_bpr/seed_1/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,head_penalty,0.2,0.0,0.1634,0.1719,0.3017,0.4305552159065774,0.006104033970276009,0.006351134920190001,0.17743843047668942,0.06751873595779637,0.09399547937258398,0.09399547937258398,0.12164100279142265,0.1652450789559978,0.2714339098492734,,
lastfm__weighted_bpr__seed1__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,lastfm,weighted_bpr,1,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2/lastfm/weighted_bpr/seed_1/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,xquad_pop,0.2,0.0,0.1634,0.1719,0.3017,0.4305552159065774,0.006104033970276009,0.006351134920190001,0.17743843047668942,0.06751873595779637,0.09399547937258398,0.09399547937258398,0.12164100279142265,0.1652450789559978,0.2714339098492734,,
lastfm__weighted_bpr__seed1__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,lastfm,weighted_bpr,1,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2/lastfm/weighted_bpr/seed_1/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,mmr_pop,0.2,0.0,0.1634,0.1719,0.3017,0.4305552159065774,0.006104033970276009,0.006351134920190001,0.17743843047668942,0.06751873595779637,0.09399547937258398,0.09399547937258398,0.12164100279142265,0.1652450789559978,0.2714339098492734,,
lastfm__weighted_bpr__seed1__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,lastfm,weighted_bpr,1,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2/lastfm/weighted_bpr/seed_1/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,calib_pop,0.2,0.0,0.1634,0.1719,0.3017,0.4305552159065774,0.006104033970276009,0.006351134920190001,0.17743843047668942,0.06751873595779637,0.09399547937258398,0.09399547937258398,0.12164100279142265,0.1652450789559978,0.2714339098492734,,
lastfm__weighted_bpr__seed2__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,lastfm,weighted_bpr,2,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2/lastfm/weighted_bpr/seed_2/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,pop_inverse,0.2,0.0,0.1568,0.164,0.2872,0.4298917339532865,0.006050955414012739,0.0063046123216392675,0.18372832746011217,0.07003620461523595,0.08553012006935393,0.08553012006935393,0.11329201067566998,0.15796927220736245,0.2692584475294661,,
lastfm__weighted_bpr__seed2__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,lastfm,weighted_bpr,2,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2/lastfm/weighted_bpr/seed_2/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,head_penalty,0.2,0.0,0.1568,0.164,0.2872,0.4298917339532865,0.006050955414012739,0.0063046123216392675,0.18372832746011217,0.07003620461523595,0.08553012006935393,0.08553012006935393,0.11329201067566998,0.15796927220736245,0.2692584475294661,,
lastfm__weighted_bpr__seed2__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,lastfm,weighted_bpr,2,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2/lastfm/weighted_bpr/seed_2/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,xquad_pop,0.2,0.0,0.1568,0.164,0.2872,0.4298917339532865,0.006050955414012739,0.0063046123216392675,0.18372832746011217,0.07003620461523595,0.08553012006935393,0.08553012006935393,0.11329201067566998,0.15796927220736245,0.2692584475294661,,
lastfm__weighted_bpr__seed2__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,lastfm,weighted_bpr,2,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2/lastfm/weighted_bpr/seed_2/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,mmr_pop,0.2,0.0,0.1568,0.164,0.2872,0.4298917339532865,0.006050955414012739,0.0063046123216392675,0.18372832746011217,0.07003620461523595,0.08553012006935393,0.08553012006935393,0.11329201067566998,0.15796927220736245,0.2692584475294661,,
lastfm__weighted_bpr__seed2__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,lastfm,weighted_bpr,2,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2/lastfm/weighted_bpr/seed_2/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,calib_pop,0.2,0.0,0.1568,0.164,0.2872,0.4298917339532865,0.006050955414012739,0.0063046123216392675,0.18372832746011217,0.07003620461523595,0.08553012006935393,0.08553012006935393,0.11329201067566998,0.15796927220736245,0.2692584475294661,,
lastfm__weighted_bpr__seed3__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,lastfm,weighted_bpr,3,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2/lastfm/weighted_bpr/seed_3/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,pop_inverse,0.2,0.0,0.1665,0.1737,0.3022,0.42946710550318035,0.006210191082802548,0.00647625373629348,0.2099895605918477,0.07848999851050885,0.0824058375761418,0.0824058375761418,0.12504341930814905,0.16474172579172872,0.2923953981679895,,
lastfm__weighted_bpr__seed3__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,lastfm,weighted_bpr,3,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2/lastfm/weighted_bpr/seed_3/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,head_penalty,0.2,0.0,0.1665,0.1737,0.3022,0.42946710550318035,0.006210191082802548,0.00647625373629348,0.2099895605918477,0.07848999851050885,0.0824058375761418,0.0824058375761418,0.12504341930814905,0.16474172579172872,0.2923953981679895,,
lastfm__weighted_bpr__seed3__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,lastfm,weighted_bpr,3,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2/lastfm/weighted_bpr/seed_3/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,xquad_pop,0.2,0.0,0.1665,0.1737,0.3022,0.42946710550318035,0.006210191082802548,0.00647625373629348,0.2099895605918477,0.07848999851050885,0.0824058375761418,0.0824058375761418,0.12504341930814905,0.16474172579172872,0.2923953981679895,,
lastfm__weighted_bpr__seed3__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,lastfm,weighted_bpr,3,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2/lastfm/weighted_bpr/seed_3/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,mmr_pop,0.2,0.0,0.1665,0.1737,0.3022,0.42946710550318035,0.006210191082802548,0.00647625373629348,0.2099895605918477,0.07848999851050885,0.0824058375761418,0.0824058375761418,0.12504341930814905,0.16474172579172872,0.2923953981679895,,
lastfm__weighted_bpr__seed3__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,lastfm,weighted_bpr,3,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2/lastfm/weighted_bpr/seed_3/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,calib_pop,0.2,0.0,0.1665,0.1737,0.3022,0.42946710550318035,0.006210191082802548,0.00647625373629348,0.2099895605918477,0.07848999851050885,0.0824058375761418,0.0824058375761418,0.12504341930814905,0.16474172579172872,0.2923953981679895,,
lastfm__weighted_bpr__seed4__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,lastfm,weighted_bpr,4,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2/lastfm/weighted_bpr/seed_4/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,pop_inverse,0.2,0.0,0.1618,0.1687,0.2994,0.4282993772653884,0.005414012738853503,0.0056597491954218935,0.18343927716711506,0.06917762057668381,0.08668789949484189,0.08668789949484189,0.12038644115458984,0.16892550846857066,0.27012717666195696,,
lastfm__weighted_bpr__seed4__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,lastfm,weighted_bpr,4,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2/lastfm/weighted_bpr/seed_4/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,head_penalty,0.2,0.0,0.1618,0.1687,0.2994,0.4282993772653884,0.005414012738853503,0.0056597491954218935,0.18343927716711506,0.06917762057668381,0.08668789949484189,0.08668789949484189,0.12038644115458984,0.16892550846857066,0.27012717666195696,,
lastfm__weighted_bpr__seed4__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,lastfm,weighted_bpr,4,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2/lastfm/weighted_bpr/seed_4/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,xquad_pop,0.2,0.0,0.1618,0.1687,0.2994,0.4282993772653884,0.005414012738853503,0.0056597491954218935,0.18343927716711506,0.06917762057668381,0.08668789949484189,0.08668789949484189,0.12038644115458984,0.16892550846857066,0.27012717666195696,,
lastfm__weighted_bpr__seed4__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,lastfm,weighted_bpr,4,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2/lastfm/weighted_bpr/seed_4/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,mmr_pop,0.2,0.0,0.1618,0.1687,0.2994,0.4282993772653884,0.005414012738853503,0.0056597491954218935,0.18343927716711506,0.06917762057668381,0.08668789949484189,0.08668789949484189,0.12038644115458984,0.16892550846857066,0.27012717666195696,,
lastfm__weighted_bpr__seed4__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,lastfm,weighted_bpr,4,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2/lastfm/weighted_bpr/seed_4/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,calib_pop,0.2,0.0,0.1618,0.1687,0.2994,0.4282993772653884,0.005414012738853503,0.0056597491954218935,0.18343927716711506,0.06917762057668381,0.08668789949484189,0.08668789949484189,0.12038644115458984,0.16892550846857066,0.27012717666195696,,
lastfm__weighted_bpr__seed5__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,lastfm,weighted_bpr,5,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2/lastfm/weighted_bpr/seed_5/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,pop_inverse,0.2,0.0,0.1671,0.1749,0.3061,0.43113908002547335,0.0065817409766454355,0.006839869821825315,0.20213549551812207,0.07612148372685078,0.08709353547307211,0.08709353547307211,0.12395244037301657,0.1665762584884527,0.2892290309911942,,
lastfm__weighted_bpr__seed5__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,lastfm,weighted_bpr,5,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2/lastfm/weighted_bpr/seed_5/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,head_penalty,0.2,0.0,0.1671,0.1749,0.3061,0.43113908002547335,0.0065817409766454355,0.006839869821825315,0.20213549551812207,0.07612148372685078,0.08709353547307211,0.08709353547307211,0.12395244037301657,0.1665762584884527,0.2892290309911942,,
lastfm__weighted_bpr__seed5__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,lastfm,weighted_bpr,5,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2/lastfm/weighted_bpr/seed_5/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,xquad_pop,0.2,0.0,0.1671,0.1749,0.3061,0.43113908002547335,0.0065817409766454355,0.006839869821825315,0.20213549551812207,0.07612148372685078,0.08709353547307211,0.08709353547307211,0.12395244037301657,0.1665762584884527,0.2892290309911942,,
lastfm__weighted_bpr__seed5__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,lastfm,weighted_bpr,5,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2/lastfm/weighted_bpr/seed_5/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,mmr_pop,0.2,0.0,0.1671,0.1749,0.3061,0.43113908002547335,0.0065817409766454355,0.006839869821825315,0.20213549551812207,0.07612148372685078,0.08709353547307211,0.08709353547307211,0.12395244037301657,0.1665762584884527,0.2892290309911942,,
lastfm__weighted_bpr__seed5__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,lastfm,weighted_bpr,5,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2/lastfm/weighted_bpr/seed_5/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,calib_pop,0.2,0.0,0.1671,0.1749,0.3061,0.43113908002547335,0.0065817409766454355,0.006839869821825315,0.20213549551812207,0.07612148372685078,0.08709353547307211,0.08709353547307211,0.12395244037301657,0.1665762584884527,0.2892290309911942,,
lastfm__weighted_bpr__seed6__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,lastfm,weighted_bpr,6,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2/lastfm/weighted_bpr/seed_6/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,pop_inverse,0.2,0.0,0.1588,0.1661,0.2945,0.43082060868789374,0.006475583864118896,0.0067340067339997315,0.19214690275565935,0.0703243372048968,0.07761656483678717,0.07761656483678717,0.12919490459606095,0.15724302895944872,0.2697634675924465,,
lastfm__weighted_bpr__seed6__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,lastfm,weighted_bpr,6,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2/lastfm/weighted_bpr/seed_6/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_head_penalty__slam_0.2,head_penalty,0.2,0.0,0.1588,0.1661,0.2945,0.43082060868789374,0.006475583864118896,0.0067340067339997315,0.19214690275565935,0.0703243372048968,0.07761656483678717,0.07761656483678717,0.12919490459606095,0.15724302895944872,0.2697634675924465,,
lastfm__weighted_bpr__seed6__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,lastfm,weighted_bpr,6,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2/lastfm/weighted_bpr/seed_6/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_xquad_pop__slam_0.2,xquad_pop,0.2,0.0,0.1588,0.1661,0.2945,0.43082060868789374,0.006475583864118896,0.0067340067339997315,0.19214690275565935,0.0703243372048968,0.07761656483678717,0.07761656483678717,0.12919490459606095,0.15724302895944872,0.2697634675924465,,
lastfm__weighted_bpr__seed6__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,lastfm,weighted_bpr,6,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2/lastfm/weighted_bpr/seed_6/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_mmr_pop__slam_0.2,mmr_pop,0.2,0.0,0.1588,0.1661,0.2945,0.43082060868789374,0.006475583864118896,0.0067340067339997315,0.19214690275565935,0.0703243372048968,0.07761656483678717,0.07761656483678717,0.12919490459606095,0.15724302895944872,0.2697634675924465,,
lastfm__weighted_bpr__seed6__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,lastfm,weighted_bpr,6,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2/lastfm/weighted_bpr/seed_6/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_calib_pop__slam_0.2,calib_pop,0.2,0.0,0.1588,0.1661,0.2945,0.43082060868789374,0.006475583864118896,0.0067340067339997315,0.19214690275565935,0.0703243372048968,0.07761656483678717,0.07761656483678717,0.12919490459606095,0.15724302895944872,0.2697634675924465,,
lastfm__weighted_bpr__seed7__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,lastfm,weighted_bpr,7,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026_SOTA/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2/lastfm/weighted_bpr/seed_7/baseline,baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false__sota_pop_inverse__slam_0.2,pop_inverse,0.2,0.0,0.1557,0.1656,0.2811,0.43052867662844574,0.007059447983014862,0.007345631282440165,0.19486635544223765,0.07463613415222074,0.07997246370542457,0.07997246370542457,0.10731177225710223,0.15924719158454861,0.27483881914766223,,
